Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Barwon South West,Moyne,2007Q1,5.0,185.0,Flat,2
Barwon South West,Moyne,2007Q2,8.0,185.0,Flat,2
Barwon South West,Moyne,2007Q3,9.0,180.0,Flat,2
Barwon South West,Moyne,2007Q4,7.0,165.0,Flat,2
Barwon South West,Moyne,2008Q1,7.0,200.0,Flat,2
Barwon South West,Moyne,2008Q2,6.0,170.0,Flat,2
Barwon South West,Moyne,2008Q3,8.0,195.0,Flat,2
Barwon South West,Moyne,2008Q4,6.0,178.0,Flat,2
Barwon South West,Moyne,2009Q2,8.0,208.0,Flat,2
Barwon South West,Moyne,2009Q4,7.0,220.0,Flat,2
Barwon South West,Moyne,2010Q1,6.0,240.0,Flat,2
Barwon South West,Moyne,2010Q3,7.0,225.0,Flat,2
Barwon South West,Moyne,2010Q4,8.0,225.0,Flat,2
Barwon South West,Moyne,2011Q1,9.0,260.0,Flat,2
Barwon South West,Moyne,2011Q4,7.0,215.0,Flat,2
Barwon South West,Moyne,2012Q2,5.0,250.0,Flat,2
Barwon South West,Moyne,2012Q3,9.0,220.0,Flat,2
Barwon South West,Moyne,2012Q4,10.0,240.0,Flat,2
Barwon South West,Moyne,2013Q1,6.0,240.0,Flat,2
Barwon South West,Moyne,2013Q2,5.0,220.0,Flat,2
Barwon South West,Moyne,2013Q3,9.0,180.0,Flat,2
Barwon South West,Moyne,2013Q4,6.0,250.0,Flat,2
Barwon South West,Moyne,2014Q1,9.0,230.0,Flat,2
Barwon South West,Moyne,2014Q2,15.0,240.0,Flat,2
Barwon South West,Moyne,2014Q4,7.0,250.0,Flat,2
Barwon South West,Moyne,2015Q2,8.0,260.0,Flat,2
Barwon South West,Moyne,2015Q3,8.0,260.0,Flat,2
Barwon South West,Moyne,2015Q4,8.0,260.0,Flat,2
Barwon South West,Moyne,2016Q2,5.0,240.0,Flat,2
Barwon South West,Moyne,2016Q4,8.0,275.0,Flat,2
Barwon South West,Moyne,2017Q1,5.0,250.0,Flat,2
Barwon South West,Moyne,2017Q2,6.0,273.0,Flat,2
Barwon South West,Moyne,2017Q3,5.0,245.0,Flat,2
Barwon South West,Moyne,2018Q1,5.0,250.0,Flat,2
Barwon South West,Moyne,2018Q2,10.0,273.0,Flat,2
Barwon South West,Moyne,2018Q4,5.0,265.0,Flat,2
Barwon South West,Moyne,2019Q1,6.0,300.0,Flat,2
Barwon South West,Moyne,2019Q2,8.0,313.0,Flat,2
Barwon South West,Moyne,2019Q3,6.0,303.0,Flat,2
Barwon South West,Moyne,2019Q4,5.0,340.0,Flat,2
Barwon South West,Moyne,2020Q2,7.0,280.0,Flat,2
Barwon South West,Moyne,2020Q3,5.0,290.0,Flat,2
Barwon South West,Moyne,2020Q4,6.0,290.0,Flat,2
Barwon South West,Moyne,2021Q3,6.0,380.0,Flat,2
Barwon South West,Moyne,2022Q2,5.0,350.0,Flat,2
Barwon South West,Moyne,2022Q4,5.0,380.0,Flat,2
Barwon South West,Moyne,2023Q4,5.0,400.0,Flat,2
Barwon South West,Moyne,2024Q1,6.0,410.0,Flat,2
Barwon South West,Moyne,2024Q2,5.0,420.0,Flat,2
Barwon South West,Queenscliffe,1999Q4,6.0,145.0,Flat,2
Barwon South West,Queenscliffe,2000Q1,6.0,138.0,Flat,2
Barwon South West,Queenscliffe,2001Q4,7.0,145.0,Flat,2
Barwon South West,Queenscliffe,2002Q1,5.0,140.0,Flat,2
Barwon South West,Queenscliffe,2002Q3,6.0,140.0,Flat,2
Barwon South West,Queenscliffe,2004Q1,7.0,185.0,Flat,2
Barwon South West,Queenscliffe,2004Q4,7.0,170.0,Flat,2
Barwon South West,Queenscliffe,2005Q1,6.0,173.0,Flat,2
Barwon South West,Queenscliffe,2005Q2,8.0,175.0,Flat,2
Barwon South West,Queenscliffe,2006Q1,10.0,180.0,Flat,2
Barwon South West,Queenscliffe,2007Q1,10.0,230.0,Flat,2
Barwon South West,Queenscliffe,2007Q3,5.0,195.0,Flat,2
Barwon South West,Queenscliffe,2018Q1,5.0,370.0,Flat,2
Barwon South West,Southern Grampians,1999Q2,15.0,100.0,Flat,2
Barwon South West,Southern Grampians,1999Q3,10.0,93.0,Flat,2
Barwon South West,Southern Grampians,1999Q4,12.0,88.0,Flat,2
Barwon South West,Southern Grampians,2000Q1,20.0,100.0,Flat,2
Barwon South West,Southern Grampians,2000Q2,20.0,98.0,Flat,2
Barwon South West,Southern Grampians,2000Q3,18.0,95.0,Flat,2
Barwon South West,Southern Grampians,2000Q4,26.0,88.0,Flat,2
Barwon South West,Southern Grampians,2001Q1,16.0,93.0,Flat,2
Barwon South West,Southern Grampians,2001Q2,18.0,98.0,Flat,2
Barwon South West,Southern Grampians,2001Q3,22.0,103.0,Flat,2
Barwon South West,Southern Grampians,2001Q4,25.0,100.0,Flat,2
Barwon South West,Southern Grampians,2002Q1,19.0,100.0,Flat,2
Barwon South West,Southern Grampians,2002Q2,14.0,103.0,Flat,2
Barwon South West,Southern Grampians,2002Q3,21.0,110.0,Flat,2
Barwon South West,Southern Grampians,2002Q4,17.0,100.0,Flat,2
Barwon South West,Southern Grampians,2003Q1,28.0,110.0,Flat,2
Barwon South West,Southern Grampians,2003Q2,11.0,125.0,Flat,2
Barwon South West,Southern Grampians,2003Q3,10.0,100.0,Flat,2
Barwon South West,Southern Grampians,2003Q4,12.0,103.0,Flat,2
Barwon South West,Southern Grampians,2004Q1,16.0,120.0,Flat,2
Barwon South West,Southern Grampians,2004Q2,10.0,123.0,Flat,2
Barwon South West,Southern Grampians,2004Q3,10.0,123.0,Flat,2
Barwon South West,Southern Grampians,2004Q4,15.0,140.0,Flat,2
Barwon South West,Southern Grampians,2005Q1,19.0,180.0,Flat,2
Barwon South West,Southern Grampians,2005Q2,15.0,170.0,Flat,2
Barwon South West,Southern Grampians,2005Q3,11.0,140.0,Flat,2
Barwon South West,Southern Grampians,2005Q4,12.0,140.0,Flat,2
Barwon South West,Southern Grampians,2006Q1,14.0,180.0,Flat,2
Barwon South West,Southern Grampians,2006Q2,14.0,185.0,Flat,2
Barwon South West,Southern Grampians,2006Q3,23.0,140.0,Flat,2
Barwon South West,Southern Grampians,2006Q4,16.0,175.0,Flat,2
Barwon South West,Southern Grampians,2007Q1,20.0,166.0,Flat,2
Barwon South West,Southern Grampians,2007Q2,16.0,155.0,Flat,2
Barwon South West,Southern Grampians,2007Q3,13.0,190.0,Flat,2
Barwon South West,Southern Grampians,2007Q4,13.0,180.0,Flat,2
Barwon South West,Southern Grampians,2008Q1,30.0,170.0,Flat,2
Barwon South West,Southern Grampians,2008Q2,16.0,145.0,Flat,2
Barwon South West,Southern Grampians,2008Q3,11.0,170.0,Flat,2
Barwon South West,Southern Grampians,2008Q4,15.0,150.0,Flat,2
Barwon South West,Southern Grampians,2009Q1,17.0,180.0,Flat,2
Barwon South West,Southern Grampians,2009Q2,12.0,200.0,Flat,2
Barwon South West,Southern Grampians,2009Q3,21.0,160.0,Flat,2
Barwon South West,Southern Grampians,2009Q4,13.0,160.0,Flat,2
Barwon South West,Southern Grampians,2010Q1,21.0,190.0,Flat,2
Barwon South West,Southern Grampians,2010Q2,15.0,170.0,Flat,2
Barwon South West,Southern Grampians,2010Q3,19.0,180.0,Flat,2
Barwon South West,Southern Grampians,2010Q4,19.0,195.0,Flat,2
Barwon South West,Southern Grampians,2011Q1,12.0,175.0,Flat,2
Barwon South West,Southern Grampians,2011Q2,8.0,160.0,Flat,2
Barwon South West,Southern Grampians,2011Q3,13.0,180.0,Flat,2
Barwon South West,Southern Grampians,2011Q4,10.0,220.0,Flat,2
Barwon South West,Southern Grampians,2012Q1,18.0,195.0,Flat,2
Barwon South West,Southern Grampians,2012Q2,11.0,250.0,Flat,2
Barwon South West,Southern Grampians,2012Q3,13.0,200.0,Flat,2
Barwon South West,Southern Grampians,2012Q4,13.0,200.0,Flat,2
Barwon South West,Southern Grampians,2013Q1,19.0,210.0,Flat,2
Barwon South West,Southern Grampians,2013Q2,18.0,180.0,Flat,2
Barwon South West,Southern Grampians,2013Q3,13.0,220.0,Flat,2
Barwon South West,Southern Grampians,2013Q4,19.0,210.0,Flat,2
Barwon South West,Southern Grampians,2014Q1,8.0,203.0,Flat,2
Barwon South West,Southern Grampians,2014Q2,11.0,180.0,Flat,2
Barwon South West,Southern Grampians,2014Q3,16.0,220.0,Flat,2
Barwon South West,Southern Grampians,2014Q4,9.0,175.0,Flat,2
Barwon South West,Southern Grampians,2015Q1,21.0,190.0,Flat,2
Barwon South West,Southern Grampians,2015Q2,11.0,170.0,Flat,2
Barwon South West,Southern Grampians,2015Q3,17.0,185.0,Flat,2
Barwon South West,Southern Grampians,2015Q4,12.0,198.0,Flat,2
Barwon South West,Southern Grampians,2016Q1,16.0,180.0,Flat,2
Barwon South West,Southern Grampians,2016Q2,17.0,180.0,Flat,2
Barwon South West,Southern Grampians,2016Q3,16.0,200.0,Flat,2
Barwon South West,Southern Grampians,2016Q4,16.0,165.0,Flat,2
Barwon South West,Southern Grampians,2017Q1,21.0,200.0,Flat,2
Barwon South West,Southern Grampians,2017Q2,17.0,220.0,Flat,2
Barwon South West,Southern Grampians,2017Q3,13.0,180.0,Flat,2
Barwon South West,Southern Grampians,2017Q4,15.0,210.0,Flat,2
Barwon South West,Southern Grampians,2018Q1,19.0,180.0,Flat,2
Barwon South West,Southern Grampians,2018Q2,11.0,220.0,Flat,2
Barwon South West,Southern Grampians,2018Q3,11.0,190.0,Flat,2
Barwon South West,Southern Grampians,2018Q4,7.0,220.0,Flat,2
Barwon South West,Southern Grampians,2019Q1,18.0,240.0,Flat,2
Barwon South West,Southern Grampians,2019Q2,8.0,245.0,Flat,2
Barwon South West,Southern Grampians,2019Q3,8.0,235.0,Flat,2
Barwon South West,Southern Grampians,2019Q4,11.0,220.0,Flat,2
Barwon South West,Southern Grampians,2020Q1,21.0,240.0,Flat,2
Barwon South West,Southern Grampians,2020Q2,12.0,235.0,Flat,2
Barwon South West,Southern Grampians,2020Q3,14.0,215.0,Flat,2
Barwon South West,Southern Grampians,2020Q4,6.0,245.0,Flat,2
Barwon South West,Southern Grampians,2021Q1,10.0,250.0,Flat,2
Barwon South West,Southern Grampians,2021Q2,10.0,268.0,Flat,2
Barwon South West,Southern Grampians,2021Q3,13.0,270.0,Flat,2
Barwon South West,Southern Grampians,2021Q4,16.0,270.0,Flat,2
Barwon South West,Southern Grampians,2022Q1,10.0,278.0,Flat,2
Barwon South West,Southern Grampians,2022Q2,14.0,270.0,Flat,2
Barwon South West,Southern Grampians,2022Q3,9.0,300.0,Flat,2
Barwon South West,Southern Grampians,2022Q4,10.0,290.0,Flat,2
Barwon South West,Southern Grampians,2023Q1,12.0,270.0,Flat,2
Barwon South West,Southern Grampians,2023Q2,9.0,290.0,Flat,2
Barwon South West,Southern Grampians,2023Q3,10.0,275.0,Flat,2
Barwon South West,Southern Grampians,2023Q4,7.0,290.0,Flat,2
Barwon South West,Southern Grampians,2024Q1,10.0,298.0,Flat,2
Barwon South West,Southern Grampians,2024Q2,10.0,310.0,Flat,2
Barwon South West,Southern Grampians,2024Q3,10.0,263.0,Flat,2
Barwon South West,Southern Grampians,2024Q4,7.0,310.0,Flat,2
Barwon South West,Surf Coast,1999Q2,29.0,130.0,Flat,2
Barwon South West,Surf Coast,1999Q3,30.0,123.0,Flat,2
Barwon South West,Surf Coast,1999Q4,24.0,120.0,Flat,2
Barwon South West,Surf Coast,2000Q1,30.0,143.0,Flat,2
Barwon South West,Surf Coast,2000Q2,26.0,138.0,Flat,2
Barwon South West,Surf Coast,2000Q3,23.0,145.0,Flat,2
Barwon South West,Surf Coast,2000Q4,25.0,145.0,Flat,2
Barwon South West,Surf Coast,2001Q1,23.0,145.0,Flat,2
Barwon South West,Surf Coast,2001Q2,24.0,143.0,Flat,2
Barwon South West,Surf Coast,2001Q3,31.0,150.0,Flat,2
Barwon South West,Surf Coast,2001Q4,17.0,160.0,Flat,2
Barwon South West,Surf Coast,2002Q1,30.0,158.0,Flat,2
Barwon South West,Surf Coast,2002Q2,28.0,150.0,Flat,2
Barwon South West,Surf Coast,2002Q3,34.0,160.0,Flat,2
Barwon South West,Surf Coast,2002Q4,21.0,160.0,Flat,2
Barwon South West,Surf Coast,2003Q1,18.0,160.0,Flat,2
Barwon South West,Surf Coast,2003Q2,21.0,157.0,Flat,2
Barwon South West,Surf Coast,2003Q3,23.0,160.0,Flat,2
Barwon South West,Surf Coast,2003Q4,22.0,170.0,Flat,2
Barwon South West,Surf Coast,2004Q1,23.0,170.0,Flat,2
Barwon South West,Surf Coast,2004Q2,25.0,165.0,Flat,2
Barwon South West,Surf Coast,2004Q3,20.0,170.0,Flat,2
Barwon South West,Surf Coast,2004Q4,33.0,175.0,Flat,2
Barwon South West,Surf Coast,2005Q1,24.0,170.0,Flat,2
Barwon South West,Surf Coast,2005Q2,17.0,160.0,Flat,2
Barwon South West,Surf Coast,2005Q3,28.0,173.0,Flat,2
Barwon South West,Surf Coast,2005Q4,17.0,180.0,Flat,2
Barwon South West,Surf Coast,2006Q1,27.0,180.0,Flat,2
Barwon South West,Surf Coast,2006Q2,23.0,200.0,Flat,2
Barwon South West,Surf Coast,2006Q3,23.0,190.0,Flat,2
Barwon South West,Surf Coast,2006Q4,23.0,190.0,Flat,2
Barwon South West,Surf Coast,2007Q1,25.0,195.0,Flat,2
Barwon South West,Surf Coast,2007Q2,34.0,200.0,Flat,2
Barwon South West,Surf Coast,2007Q3,27.0,200.0,Flat,2
Barwon South West,Surf Coast,2007Q4,18.0,225.0,Flat,2
Barwon South West,Surf Coast,2008Q1,26.0,210.0,Flat,2
Barwon South West,Surf Coast,2008Q2,32.0,218.0,Flat,2
Barwon South West,Surf Coast,2008Q3,22.0,215.0,Flat,2
Barwon South West,Surf Coast,2008Q4,26.0,240.0,Flat,2
Barwon South West,Surf Coast,2009Q1,25.0,220.0,Flat,2
Barwon South West,Surf Coast,2009Q2,18.0,230.0,Flat,2
Barwon South West,Surf Coast,2009Q3,21.0,230.0,Flat,2
Barwon South West,Surf Coast,2009Q4,18.0,250.0,Flat,2
Barwon South West,Surf Coast,2010Q1,28.0,248.0,Flat,2
Barwon South West,Surf Coast,2010Q2,26.0,255.0,Flat,2
Barwon South West,Surf Coast,2010Q3,31.0,240.0,Flat,2
Barwon South West,Surf Coast,2010Q4,19.0,300.0,Flat,2
Barwon South West,Surf Coast,2011Q1,23.0,250.0,Flat,2
Barwon South West,Surf Coast,2011Q2,21.0,270.0,Flat,2
Barwon South West,Surf Coast,2011Q3,34.0,280.0,Flat,2
Barwon South West,Surf Coast,2011Q4,17.0,290.0,Flat,2
Barwon South West,Surf Coast,2012Q1,29.0,290.0,Flat,2
Barwon South West,Surf Coast,2012Q2,20.0,260.0,Flat,2
Barwon South West,Surf Coast,2012Q3,17.0,290.0,Flat,2
Barwon South West,Surf Coast,2012Q4,15.0,290.0,Flat,2
Barwon South West,Surf Coast,2013Q1,17.0,270.0,Flat,2
Barwon South West,Surf Coast,2013Q2,23.0,300.0,Flat,2
Barwon South West,Surf Coast,2013Q3,28.0,300.0,Flat,2
Barwon South West,Surf Coast,2013Q4,13.0,300.0,Flat,2
Barwon South West,Surf Coast,2014Q1,18.0,283.0,Flat,2
Barwon South West,Surf Coast,2014Q2,19.0,320.0,Flat,2
Barwon South West,Surf Coast,2014Q3,26.0,285.0,Flat,2
Barwon South West,Surf Coast,2014Q4,24.0,300.0,Flat,2
Barwon South West,Surf Coast,2015Q1,26.0,318.0,Flat,2
Barwon South West,Surf Coast,2015Q2,20.0,310.0,Flat,2
Barwon South West,Surf Coast,2015Q3,21.0,335.0,Flat,2
Barwon South West,Surf Coast,2015Q4,19.0,330.0,Flat,2
Barwon South West,Surf Coast,2016Q1,18.0,338.0,Flat,2
Barwon South West,Surf Coast,2016Q2,29.0,300.0,Flat,2
Barwon South West,Surf Coast,2016Q3,20.0,340.0,Flat,2
Barwon South West,Surf Coast,2016Q4,17.0,340.0,Flat,2
Barwon South West,Surf Coast,2017Q1,29.0,330.0,Flat,2
Barwon South West,Surf Coast,2017Q2,31.0,320.0,Flat,2
Barwon South West,Surf Coast,2017Q3,27.0,320.0,Flat,2
Barwon South West,Surf Coast,2017Q4,10.0,345.0,Flat,2
Barwon South West,Surf Coast,2018Q1,20.0,373.0,Flat,2
Barwon South West,Surf Coast,2018Q2,22.0,350.0,Flat,2
Barwon South West,Surf Coast,2018Q3,21.0,350.0,Flat,2
Barwon South West,Surf Coast,2018Q4,10.0,360.0,Flat,2
Barwon South West,Surf Coast,2019Q1,15.0,380.0,Flat,2
Barwon South West,Surf Coast,2019Q2,14.0,370.0,Flat,2
Barwon South West,Surf Coast,2019Q3,29.0,360.0,Flat,2
Barwon South West,Surf Coast,2019Q4,12.0,400.0,Flat,2
Barwon South West,Surf Coast,2020Q1,24.0,375.0,Flat,2
Barwon South West,Surf Coast,2020Q2,19.0,360.0,Flat,2
Barwon South West,Surf Coast,2020Q3,20.0,365.0,Flat,2
Barwon South West,Surf Coast,2020Q4,15.0,400.0,Flat,2
Barwon South West,Surf Coast,2021Q1,10.0,420.0,Flat,2
Barwon South West,Surf Coast,2021Q2,13.0,410.0,Flat,2
Barwon South West,Surf Coast,2021Q3,12.0,445.0,Flat,2
Barwon South West,Surf Coast,2021Q4,15.0,400.0,Flat,2
Barwon South West,Surf Coast,2022Q1,20.0,440.0,Flat,2
Barwon South West,Surf Coast,2022Q2,15.0,450.0,Flat,2
Barwon South West,Surf Coast,2022Q3,21.0,420.0,Flat,2
Barwon South West,Surf Coast,2022Q4,15.0,430.0,Flat,2
Barwon South West,Surf Coast,2023Q1,9.0,460.0,Flat,2
Barwon South West,Surf Coast,2023Q2,17.0,490.0,Flat,2
Barwon South West,Surf Coast,2023Q3,10.0,450.0,Flat,2
Barwon South West,Surf Coast,2023Q4,5.0,480.0,Flat,2
Barwon South West,Surf Coast,2024Q1,20.0,473.0,Flat,2
Barwon South West,Surf Coast,2024Q2,23.0,470.0,Flat,2
Barwon South West,Surf Coast,2024Q3,16.0,468.0,Flat,2
Barwon South West,Surf Coast,2024Q4,21.0,283.0,Flat,2
Barwon South West,Warrnambool,1999Q2,122.0,115.0,Flat,2
Barwon South West,Warrnambool,1999Q3,123.0,115.0,Flat,2
Barwon South West,Warrnambool,1999Q4,126.0,115.0,Flat,2
Barwon South West,Warrnambool,2000Q1,166.0,113.0,Flat,2
Barwon South West,Warrnambool,2000Q2,101.0,120.0,Flat,2
Barwon South West,Warrnambool,2000Q3,106.0,120.0,Flat,2
Barwon South West,Warrnambool,2000Q4,122.0,120.0,Flat,2
Barwon South West,Warrnambool,2001Q1,118.0,125.0,Flat,2
Barwon South West,Warrnambool,2001Q2,110.0,130.0,Flat,2
Barwon South West,Warrnambool,2001Q3,111.0,125.0,Flat,2
Barwon South West,Warrnambool,2001Q4,108.0,128.0,Flat,2
Barwon South West,Warrnambool,2002Q1,118.0,133.0,Flat,2
Barwon South West,Warrnambool,2002Q2,90.0,140.0,Flat,2
Barwon South West,Warrnambool,2002Q3,106.0,140.0,Flat,2
Barwon South West,Warrnambool,2002Q4,106.0,140.0,Flat,2
Barwon South West,Warrnambool,2003Q1,131.0,140.0,Flat,2
Barwon South West,Warrnambool,2003Q2,90.0,140.0,Flat,2
Barwon South West,Warrnambool,2003Q3,107.0,140.0,Flat,2
Barwon South West,Warrnambool,2003Q4,102.0,140.0,Flat,2
Barwon South West,Warrnambool,2004Q1,127.0,150.0,Flat,2
Barwon South West,Warrnambool,2004Q2,99.0,150.0,Flat,2
Barwon South West,Warrnambool,2004Q3,104.0,158.0,Flat,2
Barwon South West,Warrnambool,2004Q4,110.0,153.0,Flat,2
Barwon South West,Warrnambool,2005Q1,108.0,150.0,Flat,2
Barwon South West,Warrnambool,2005Q2,81.0,160.0,Flat,2
Barwon South West,Warrnambool,2005Q3,91.0,165.0,Flat,2
Barwon South West,Warrnambool,2005Q4,96.0,160.0,Flat,2
Barwon South West,Warrnambool,2006Q1,105.0,155.0,Flat,2
Barwon South West,Warrnambool,2006Q2,88.0,170.0,Flat,2
Barwon South West,Warrnambool,2006Q3,89.0,180.0,Flat,2
Barwon South West,Warrnambool,2006Q4,94.0,180.0,Flat,2
Barwon South West,Warrnambool,2007Q1,124.0,170.0,Flat,2
Barwon South West,Warrnambool,2007Q2,82.0,175.0,Flat,2
Barwon South West,Warrnambool,2007Q3,91.0,180.0,Flat,2
Barwon South West,Warrnambool,2007Q4,83.0,180.0,Flat,2
Barwon South West,Warrnambool,2008Q1,139.0,180.0,Flat,2
Barwon South West,Warrnambool,2008Q2,88.0,183.0,Flat,2
Barwon South West,Warrnambool,2008Q3,97.0,180.0,Flat,2
Barwon South West,Warrnambool,2008Q4,104.0,190.0,Flat,2
Barwon South West,Warrnambool,2009Q1,100.0,190.0,Flat,2
Barwon South West,Warrnambool,2009Q2,94.0,200.0,Flat,2
Barwon South West,Warrnambool,2009Q3,88.0,195.0,Flat,2
Barwon South West,Warrnambool,2009Q4,75.0,220.0,Flat,2
Barwon South West,Warrnambool,2010Q1,77.0,220.0,Flat,2
Barwon South West,Warrnambool,2010Q2,77.0,205.0,Flat,2
Barwon South West,Warrnambool,2010Q3,73.0,220.0,Flat,2
Barwon South West,Warrnambool,2010Q4,101.0,240.0,Flat,2
Barwon South West,Warrnambool,2011Q1,82.0,233.0,Flat,2
Barwon South West,Warrnambool,2011Q2,87.0,220.0,Flat,2
Barwon South West,Warrnambool,2011Q3,98.0,233.0,Flat,2
Barwon South West,Warrnambool,2011Q4,101.0,240.0,Flat,2
Barwon South West,Warrnambool,2012Q1,116.0,230.0,Flat,2
Barwon South West,Warrnambool,2012Q2,94.0,230.0,Flat,2
Barwon South West,Warrnambool,2012Q3,102.0,230.0,Flat,2
Barwon South West,Warrnambool,2012Q4,100.0,224.0,Flat,2
Barwon South West,Warrnambool,2013Q1,107.0,230.0,Flat,2
Barwon South West,Warrnambool,2013Q2,98.0,230.0,Flat,2
Barwon South West,Warrnambool,2013Q3,86.0,230.0,Flat,2
Barwon South West,Warrnambool,2013Q4,111.0,225.0,Flat,2
Barwon South West,Warrnambool,2014Q1,128.0,230.0,Flat,2
Barwon South West,Warrnambool,2014Q2,122.0,230.0,Flat,2
Barwon South West,Warrnambool,2014Q3,108.0,238.0,Flat,2
Barwon South West,Warrnambool,2014Q4,99.0,230.0,Flat,2
Barwon South West,Warrnambool,2015Q1,91.0,240.0,Flat,2
Barwon South West,Warrnambool,2015Q2,96.0,240.0,Flat,2
Barwon South West,Warrnambool,2015Q3,92.0,220.0,Flat,2
Barwon South West,Warrnambool,2015Q4,102.0,230.0,Flat,2
Barwon South West,Warrnambool,2016Q1,116.0,235.0,Flat,2
Barwon South West,Warrnambool,2016Q2,93.0,250.0,Flat,2
Barwon South West,Warrnambool,2016Q3,106.0,230.0,Flat,2
Barwon South West,Warrnambool,2016Q4,102.0,240.0,Flat,2
Barwon South West,Warrnambool,2017Q1,102.0,230.0,Flat,2
Barwon South West,Warrnambool,2017Q2,82.0,240.0,Flat,2
Barwon South West,Warrnambool,2017Q3,87.0,250.0,Flat,2
Barwon South West,Warrnambool,2017Q4,88.0,250.0,Flat,2
Barwon South West,Warrnambool,2018Q1,94.0,240.0,Flat,2
Barwon South West,Warrnambool,2018Q2,84.0,250.0,Flat,2
Barwon South West,Warrnambool,2018Q3,88.0,255.0,Flat,2
Barwon South West,Warrnambool,2018Q4,65.0,250.0,Flat,2
Barwon South West,Warrnambool,2019Q1,67.0,270.0,Flat,2
Barwon South West,Warrnambool,2019Q2,52.0,260.0,Flat,2
Barwon South West,Warrnambool,2019Q3,70.0,260.0,Flat,2
Barwon South West,Warrnambool,2019Q4,65.0,280.0,Flat,2
Barwon South West,Warrnambool,2020Q1,84.0,270.0,Flat,2
Barwon South West,Warrnambool,2020Q2,56.0,275.0,Flat,2
Barwon South West,Warrnambool,2020Q3,66.0,280.0,Flat,2
Barwon South West,Warrnambool,2020Q4,46.0,290.0,Flat,2
Barwon South West,Warrnambool,2021Q1,65.0,300.0,Flat,2
Barwon South West,Warrnambool,2021Q2,54.0,300.0,Flat,2
Barwon South West,Warrnambool,2021Q3,68.0,300.0,Flat,2
Barwon South West,Warrnambool,2021Q4,52.0,320.0,Flat,2
Barwon South West,Warrnambool,2022Q1,58.0,320.0,Flat,2
Barwon South West,Warrnambool,2022Q2,49.0,350.0,Flat,2
Barwon South West,Warrnambool,2022Q3,59.0,320.0,Flat,2
Barwon South West,Warrnambool,2022Q4,58.0,350.0,Flat,2
Barwon South West,Warrnambool,2023Q1,54.0,380.0,Flat,2
Barwon South West,Warrnambool,2023Q2,45.0,380.0,Flat,2
Barwon South West,Warrnambool,2023Q3,64.0,368.0,Flat,2
Barwon South West,Warrnambool,2023Q4,47.0,400.0,Flat,2
Barwon South West,Warrnambool,2024Q1,78.0,400.0,Flat,2
Barwon South West,Warrnambool,2024Q2,53.0,380.0,Flat,2
Barwon South West,Warrnambool,2024Q3,55.0,400.0,Flat,2
Barwon South West,Warrnambool,2024Q4,45.0,400.0,Flat,2
Grampians,Ararat,1999Q2,8.0,100.0,Flat,2
Grampians,Ararat,1999Q3,12.0,93.0,Flat,2
Grampians,Ararat,1999Q4,16.0,95.0,Flat,2
Grampians,Ararat,2000Q1,22.0,95.0,Flat,2
Grampians,Ararat,2000Q2,13.0,95.0,Flat,2
Grampians,Ararat,2000Q3,22.0,95.0,Flat,2
Grampians,Ararat,2000Q4,17.0,95.0,Flat,2
Grampians,Ararat,2001Q1,10.0,98.0,Flat,2
Grampians,Ararat,2001Q2,13.0,100.0,Flat,2
Grampians,Ararat,2001Q3,15.0,100.0,Flat,2
Grampians,Ararat,2001Q4,15.0,110.0,Flat,2
Grampians,Ararat,2002Q1,12.0,100.0,Flat,2
Grampians,Ararat,2002Q2,13.0,110.0,Flat,2
Grampians,Ararat,2002Q3,16.0,110.0,Flat,2
Grampians,Ararat,2002Q4,15.0,110.0,Flat,2
Grampians,Ararat,2003Q1,16.0,110.0,Flat,2
Grampians,Ararat,2003Q2,24.0,113.0,Flat,2
Grampians,Ararat,2003Q3,11.0,110.0,Flat,2
Grampians,Ararat,2003Q4,12.0,115.0,Flat,2
Grampians,Ararat,2004Q1,17.0,115.0,Flat,2
Grampians,Ararat,2004Q2,16.0,113.0,Flat,2
Grampians,Ararat,2004Q3,10.0,115.0,Flat,2
